componentSlug,componentName,componentId,variant,variantNote,fieldName,fieldValue
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Dynamic Friction.usda,1 field change,staticFriction,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Restitution.usda,1 field change,gravityEnabled,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Restitution.usda,1 field change,m_mass,1
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Restitution.usda,1 field change,angularDamping,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Restitution.usda,1 field change,isCCDEnabled,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Restitution.usda,1 field change,linearDamping,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Restitution.usda,1 field change,lockRotationX,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Restitution.usda,1 field change,lockRotationY,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Restitution.usda,1 field change,lockRotationZ,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Restitution.usda,1 field change,lockTranslationX,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Restitution.usda,1 field change,lockTranslationY,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Restitution.usda,1 field change,lockTranslationZ,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Restitution.usda,1 field change,motionType,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Restitution.usda,1 field change,m_inertia,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Restitution.usda,1 field change,orientation,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Restitution.usda,1 field change,position,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Restitution.usda,1 field change,dynamicFriction,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Restitution.usda,1 field change,restitution,1
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Restitution.usda,1 field change,staticFriction,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Static Friction.usda,1 field change,gravityEnabled,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Static Friction.usda,1 field change,m_mass,1
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Static Friction.usda,1 field change,angularDamping,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Static Friction.usda,1 field change,isCCDEnabled,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Static Friction.usda,1 field change,linearDamping,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Static Friction.usda,1 field change,lockRotationX,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Static Friction.usda,1 field change,lockRotationY,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Static Friction.usda,1 field change,lockRotationZ,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Static Friction.usda,1 field change,lockTranslationX,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Static Friction.usda,1 field change,lockTranslationY,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Static Friction.usda,1 field change,lockTranslationZ,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Static Friction.usda,1 field change,motionType,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Material/Static Friction.usda,1 field change,m_inertia,omitted
